,user,date,text,location,coordinates
14,CrazyPony14,Tue Jun 25 23:29:12 +0000 2019,@united Welcome to my airlines company.,,
15,NSplichal,Tue Jun 25 23:28:33 +0000 2019,Never fly United Airlines. Seriously the worst travel experience I’ve ever had.,,
16,PraveenNautie,Tue Jun 25 23:27:30 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",Chennai - Trichy ,
17,jabs305,Tue Jun 25 23:16:48 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…","Maturin, Venezuela ",
18,Christinesmith9,Tue Jun 25 23:15:47 +0000 2019,"7 nights in Riviera Maya for 2 for only $2,244.52.                       https://t.co/Wd3Akfd7qP 
 
 Flights - depa… https://t.co/Qg50kZBv28",,
19,gavair,Tue Jun 25 23:15:31 +0000 2019,"RT @Z100NewYork: Join us on Friday, June 28, for 
@RealPrideLive’s Stonewall Day concert presented by @united and hosted by 
@elvisduran!…","New York, USA",
20,montywarner31,Tue Jun 25 23:14:32 +0000 2019,Me Monty you left your table I left it with United airlines economy check in,,
21,umbrellasongs,Tue Jun 25 23:10:59 +0000 2019,@MaraWilson @Paul_The_Cote Or is that a joke -- I seem to recall one of the airlines using a passage from Raphsody… https://t.co/kKodWJE2rV,,
22,aerocrewsol,Tue Jun 25 23:10:56 +0000 2019,"United Airlines Pilot Recruitment will give a presentation for pilot applicants. Join the job fair online, July 19t… https://t.co/r9tKeACOXs","Atlanta, GA",
23,dividendc2,Tue Jun 25 23:03:58 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
24,victorialeigh39,Tue Jun 25 22:59:48 +0000 2019,"So, to sum up; they took my money, didn't give me a flight, gave me a 5 hour run around to get my money back, and t… https://t.co/DuVDYmVuy1",,
25,hafizihamid,Tue Jun 25 22:59:29 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
26,victorialeigh39,Tue Jun 25 22:57:11 +0000 2019,"At this point, i feel as though I've earned a smidge of compensation. 5 HOURS OF PHONE TAG, many tears, and so much… https://t.co/u382LdJYVA",,
27,victorialeigh39,Tue Jun 25 22:53:29 +0000 2019,This leads to 5 HOURS OF STRAIGHT PHONE TAG WITH UNITED AIRLINES EXPEDIA AND MY BANK SAYING Call United they have t… https://t.co/f3RflM8wv5,,
28,victorialeigh39,Tue Jun 25 22:51:05 +0000 2019,This leads to a conference call between Expedia and my bank trying to figure out who has a hold on these funds and… https://t.co/6CFMpipZ4E,,
29,JohnSum50073064,Tue Jun 25 22:50:00 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
30,IffanFikri,Tue Jun 25 22:49:00 +0000 2019,"RT @AirlineGeeks: Etihad Airways, Emirates Airlines and flyDubai who all operate from the United Arab Emirates peninsula which is bordered…",,
31,victorialeigh39,Tue Jun 25 22:48:31 +0000 2019,"I go to the bank, ready to raise hell, but polite because idk what's going on and they tell me, they aren't holding… https://t.co/PeyObFC1ci",,
32,victorialeigh39,Tue Jun 25 22:45:24 +0000 2019,"I check my holds and it shows 2 charges from United Airlines. Bizarre. Again, i thought it was my bank holding the… https://t.co/j6p7xdRp2i",,
33,Malatesta2286,Tue Jun 25 22:44:04 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",,
34,rgay,Tue Jun 25 22:40:34 +0000 2019,@maseigel @united I hope @united responds to you. This is egregious even in an age where we expect so little from airlines,"The Gaygency, Wakanda ",
35,tyler_pierce_1,Tue Jun 25 22:40:18 +0000 2019,"What an awesome cause, event, and milestone. So glad to have been a part of it. I think we even completed the task… https://t.co/0n5JohxnSn","Denver, CO",
36,victorialeigh39,Tue Jun 25 22:39:42 +0000 2019,"Lengthy rant ahead, so hold on to your hats people. Let me tell you something. Never ever. Ever. EVER attempt to fl… https://t.co/pYlsnNf8fX",,
37,cblazblaz,Tue Jun 25 22:38:41 +0000 2019,"RT @WeAreALPA: @USDOT  For far too long in the aviation industry, the United States has let trade violations go unchecked—and as a result,…",United States,
38,imthatholly,Tue Jun 25 22:38:27 +0000 2019,"@N_Baldassarre 🤔where is Barack Obama's former @PressSec @JoshEarnest working, and as Sarah Sanders returns to Arka… https://t.co/0L0sYZqUEU","San Luis Obispo, CA",
39,Alina05Fandy,Tue Jun 25 22:37:16 +0000 2019,Find Cheap Air Tickets at United Airlines Customer Service Phone Number https://t.co/LkcFSVrG95 via @YouTube,"California, USA",
40,Lew_stafari,Tue Jun 25 22:37:04 +0000 2019,"RT @WhatTheFFacts: Until 1970, United Airlines had ‘men only' flights serving steaks, brandy and cigars.",RVA,
41,PlaneSpotIsCool,Tue Jun 25 22:31:40 +0000 2019,"RT @Virtualiners: Night action at 18:30 thanks to winter: LATAM B767-316ER rolling to gate C4, American Airlines B777-223ER, being tow to g…",Worldwide,
42,Virtualiners,Tue Jun 25 22:25:47 +0000 2019,"Night action at 18:30 thanks to winter: LATAM B767-316ER rolling to gate C4, American Airlines B777-223ER, being to… https://t.co/z4gHiOwiSR",Santiago - SCL/SCEL,
43,LewisMNyaigero,Tue Jun 25 22:24:28 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…","Mombasa, Kenya",
44,smartguy8761,Tue Jun 25 22:24:06 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
45,YouLoveMoe,Tue Jun 25 22:20:37 +0000 2019,@united - Has anyone ever flown United Airlines before? Trying to figure out if I get a free carry-on and personal item?,Norfolk ✈️ Minneapolis,
46,ThurlyThister,Tue Jun 25 22:19:20 +0000 2019,"@JerryFalwellJr @drmoore Lots of people from both parties. 

Shall we ask Soros, Bezos, Cook, Buffet, Gates, to nam… https://t.co/Rt0x2i7XgK","London, New York, Albuquerque",
47,Kelhas5,Tue Jun 25 22:19:18 +0000 2019,United Airlines Employees Pack 1 Millionth Meal to Help in Fight Against World Hunger https://t.co/PdAxVM3yCw https://t.co/Fkuj4UlWR9,"ÜT: 42.058185,-88.029794",
48,funsizemela2,Tue Jun 25 22:07:57 +0000 2019,@_Eric____ Lol yeah Wednesday is family fay for united airlines I know,,
49,juancpizarrob,Tue Jun 25 22:05:06 +0000 2019,"RT @AirlineGeeks: Etihad Airways, Emirates Airlines and flyDubai who all operate from the United Arab Emirates peninsula which is bordered…",Pereira Colombia,
50,united,Tue Jun 25 22:01:21 +0000 2019,"@GenevieveLill We couldn't speak to the processes of other airlines, Genevieve. Just to confirm, did you discuss yo… https://t.co/f3cnd0Nxzu",,
51,EINAirlineNews,Tue Jun 25 22:00:17 +0000 2019,"Airline Ancillary Services Market to Grow at 18+% CAGR to Reach US$412․86 Bn by 2027 Led by United Airlines, Delta,… https://t.co/pvNqHkR7bf","Washington, D.C.",
52,AirlineGeeks,Tue Jun 25 22:00:00 +0000 2019,"Etihad Airways, Emirates Airlines and flyDubai who all operate from the United Arab Emirates peninsula which is bor… https://t.co/FJjZzXnn6W","Washington, DC & Global",
53,GenevieveLill,Tue Jun 25 21:59:34 +0000 2019,@united Huh. Then how have other airlines guaranteed this months in advance?,Chicago,
54,bigbluebug,Tue Jun 25 21:58:00 +0000 2019,"Snakes on a plane are scary, but #ants on a plane aren't much fun either! 🐜 https://t.co/ipd1b45js8","Providence, Rhode Island",
55,avi_penhollow,Tue Jun 25 21:53:24 +0000 2019,@AirAsiaSupport Basically zero customer service while stranded in Manila.  United Airlines had to help us.  Finally… https://t.co/QNO46Fv4vS,,
56,DavidColeAIA,Tue Jun 25 21:52:48 +0000 2019,Can’t wait to get stoned out of my mind and go through Helmut Jahn’s reincarnation tunnel in the United Airlines te… https://t.co/8i7NeyEN4M,Free Cascadia,
57,Sharjee92424494,Tue Jun 25 21:51:11 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",Pakistan,
58,newthoughtmktg,Tue Jun 25 21:45:17 +0000 2019,"RT @newthoughtmktg: Get to know: Trisha Strohm, Director of Account Management and instigator of our #TacoThursdays. A professed data and s…","Atlanta, GA",
59,RobertoGambero,Tue Jun 25 21:45:05 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…","Corridonia, Marche",
60,SebasSpotter,Tue Jun 25 21:44:07 +0000 2019,"📋N458WN
✈Boeing 737-7H4
⏳15.2 Years
💺Southwest Airlines
📅09/06/18
🌎Fort Lauderdale, United States.
#n458wn #boeing… https://t.co/Mz90a99eN7","Medellín, Colombia",
61,TheDonnieDarko1,Tue Jun 25 21:43:03 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
62,FRANCIS39781980,Tue Jun 25 21:41:49 +0000 2019,##  SHARE  THE  TRAVEL  VICTORIA  IN  MELBOURNE  AUSTRALIA  WITH  THE  UNITED  AIRLINES  IN  NEW  YORK   U.S.A  .… https://t.co/yI9CpiRNI2,,
63,carliemaria28,Tue Jun 25 21:39:18 +0000 2019,"@USDOT For far too long, the United States has let trade violations go unchecked—and as a result, the U.S. airline… https://t.co/vj1aMwdfKg",Massachusetts,
64,GenevieveLill,Tue Jun 25 21:36:14 +0000 2019,@united My mom is disabled and uses a wheelchair. Other airlines (@Delta @southwest ) have bent over backward to ac… https://t.co/Mc4zWHErU1,Chicago,
65,mohaaze,Tue Jun 25 21:32:57 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…","Columbus, OH",
66,ReignOfLaRay,Tue Jun 25 21:30:08 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",TAAF,
67,ArmanascoPR,Tue Jun 25 21:29:42 +0000 2019,Tomorrow at Forest Hill in Pacific Grove retired United Airlines Pilot Phyllis Cleveland will speak about 9/11.  Fr… https://t.co/5rp5v8WWDr,"Monterey, California",
68,ahmadjavidan,Tue Jun 25 21:27:54 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",EARTH ,
69,BrendaBSoprano,Tue Jun 25 21:26:43 +0000 2019,"I might be going abroad for a month, but this guy’s the real MVP 
❤️🎶 🇺🇸 ✈️ 🇫🇷 ✈️ 🇬🇷 🎶❤️ @ Newark International Air… https://t.co/yq3hps09gg",Greater NY area,"{'type': 'Point', 'coordinates': [-74.17760289, 40.69551695]}"
70,fernanmartin73,Tue Jun 25 21:24:29 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",España,
71,7ying_yang,Tue Jun 25 21:22:29 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
72,_privatelawyer,Tue Jun 25 21:20:14 +0000 2019,RT @benjaminhaddad: It makes me very uncomfortable that United Airlines puts as “classics” movies that I saw in the theaters. By definition…,Mexico,
73,EddieCC1996,Tue Jun 25 21:19:11 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
74,MitchellChang31,Tue Jun 25 21:18:39 +0000 2019,"@USDOT For far too long, the United States has let trade violations go unchecked—and as a result, the U.S. airline… https://t.co/OE6C53spxk","San Mateo, CA",
75,benjaminhaddad,Tue Jun 25 21:18:21 +0000 2019,It makes me very uncomfortable that United Airlines puts as “classics” movies that I saw in the theaters. By defini… https://t.co/Tp5G3n7Xg5,Washington DC ,
76,roseeni,Tue Jun 25 21:17:14 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
77,dmonneyy_,Tue Jun 25 21:16:16 +0000 2019,"UNITED AIRLINES, Y’ALL ARE TRASH. @UNITEDA1RLINES If I don’t get a FULL REFUND, it’s not going to be pretty.",,
78,LadyMoeSorrell,Tue Jun 25 21:15:37 +0000 2019,We will not use United Airlines again! I’m a Delta girl anyway,Smyrna Delaware,
79,leozsanti,Tue Jun 25 21:13:38 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
80,JacksonAirports,Tue Jun 25 21:12:15 +0000 2019,"***JAN Alert***
United Airlines 5400
JAN to IAH was scheduled to depart at 4:38PM, is now scheduled to depart at 5:… https://t.co/hLxfMyj06r","Jackson, MS",
81,oscarfilipe,Tue Jun 25 21:09:36 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…","Rio de Janeiro, Brasil",
82,kevin_vera,Tue Jun 25 21:09:22 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",Guayaquil- Ecuador,
83,JayDeshpande8,Tue Jun 25 21:09:11 +0000 2019,"@pepsicocom @MSarelson @AmericanAir I miss old days with shiny American Airlines livery with comfortable service, U… https://t.co/NdZXQjnkYB",,
84,kingcancer18,Tue Jun 25 21:07:03 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,"Mesa, AZ",
85,jobond85,Tue Jun 25 21:04:15 +0000 2019,@united @united the US Department of transportation says that airlines MUST provide updated information for delays… https://t.co/LZOmqTy1QS,,
86,ThedhuH,Tue Jun 25 20:57:01 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
87,AshlyMauer,Tue Jun 25 20:55:15 +0000 2019,Fuck salt lake city airport and fuck United airlines,somewhere having a crisis,
88,javabotta,Tue Jun 25 20:53:28 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",En una playa naturista.  ,
89,a12z89,Tue Jun 25 20:53:22 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",Riyadh,
90,ItsBryanGamerYT,Tue Jun 25 20:53:09 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",Puerto Rico/Orlando,
91,cicciopuz,Tue Jun 25 20:48:58 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…","Stanford, CA",
92,KKNath26,Tue Jun 25 20:48:38 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…","Kolkata, India",
93,AmaCastt,Tue Jun 25 20:47:53 +0000 2019,united airlines delayed and then canceled our flight because of bad weather in the houston area and yet there is no… https://t.co/jWVIF3KJWS,shsu ansc,
